filename,file_path,class,label
normal_0501.wav,data\normal\normal_0501.wav,normal,0
normal_0502.wav,data\normal\normal_0502.wav,normal,0
normal_0503.wav,data\normal\normal_0503.wav,normal,0
normal_0504.wav,data\normal\normal_0504.wav,normal,0
normal_0505.wav,data\normal\normal_0505.wav,normal,0
normal_0506.wav,data\normal\normal_0506.wav,normal,0
normal_0507.wav,data\normal\normal_0507.wav,normal,0
normal_0508.wav,data\normal\normal_0508.wav,normal,0
normal_0509.wav,data\normal\normal_0509.wav,normal,0
normal_0510.wav,data\normal\normal_0510.wav,normal,0
normal_0511.wav,data\normal\normal_0511.wav,normal,0
normal_0512.wav,data\normal\normal_0512.wav,normal,0
normal_0513.wav,data\normal\normal_0513.wav,normal,0
normal_0514.wav,data\normal\normal_0514.wav,normal,0
normal_0515.wav,data\normal\normal_0515.wav,normal,0
normal_0516.wav,data\normal\normal_0516.wav,normal,0
normal_0517.wav,data\normal\normal_0517.wav,normal,0
normal_0518.wav,data\normal\normal_0518.wav,normal,0
normal_0519.wav,data\normal\normal_0519.wav,normal,0
normal_0520.wav,data\normal\normal_0520.wav,normal,0
normal_0521.wav,data\normal\normal_0521.wav,normal,0
normal_0522.wav,data\normal\normal_0522.wav,normal,0
normal_0523.wav,data\normal\normal_0523.wav,normal,0
normal_0524.wav,data\normal\normal_0524.wav,normal,0
normal_0525.wav,data\normal\normal_0525.wav,normal,0
normal_0526.wav,data\normal\normal_0526.wav,normal,0
normal_0527.wav,data\normal\normal_0527.wav,normal,0
normal_0528.wav,data\normal\normal_0528.wav,normal,0
normal_0529.wav,data\normal\normal_0529.wav,normal,0
normal_0530.wav,data\normal\normal_0530.wav,normal,0
00001_suspicious_from_00h00m00s.wav,data\abnormal\00001_suspicious_from_00h00m00s.wav,abnormal,1
00009_clean_from_00h00m40s.wav,data\abnormal\00009_clean_from_00h00m40s.wav,abnormal,1
00015_clean_from_00h01m10s.wav,data\abnormal\00015_clean_from_00h01m10s.wav,abnormal,1
00024_clean_from_00h01m55s.wav,data\abnormal\00024_clean_from_00h01m55s.wav,abnormal,1
00028_clean_from_00h02m15s.wav,data\abnormal\00028_clean_from_00h02m15s.wav,abnormal,1
00030_clean_from_00h02m25s.wav,data\abnormal\00030_clean_from_00h02m25s.wav,abnormal,1
00034_clean_from_00h02m45s.wav,data\abnormal\00034_clean_from_00h02m45s.wav,abnormal,1
00078_clean_from_00h06m25s.wav,data\abnormal\00078_clean_from_00h06m25s.wav,abnormal,1
00309_suspicious_from_00h25m40s.wav,data\abnormal\00309_suspicious_from_00h25m40s.wav,abnormal,1
00520_suspicious_from_00h43m15s.wav,data\abnormal\00520_suspicious_from_00h43m15s.wav,abnormal,1
00756_suspicious_from_01h02m55s.wav,data\abnormal\00756_suspicious_from_01h02m55s.wav,abnormal,1
00943_suspicious_from_01h18m30s.wav,data\abnormal\00943_suspicious_from_01h18m30s.wav,abnormal,1
01000_suspicious_from_01h23m15s.wav,data\abnormal\01000_suspicious_from_01h23m15s.wav,abnormal,1
1.wav,data\abnormal\1.wav,abnormal,1
2.wav,data\abnormal\2.wav,abnormal,1
3.wav,data\abnormal\3.wav,abnormal,1
4.wav,data\abnormal\4.wav,abnormal,1
5.wav,data\abnormal\5.wav,abnormal,1
6.wav,data\abnormal\6.wav,abnormal,1
7.wav,data\abnormal\7.wav,abnormal,1
abnormal_0001.wav,data\abnormal\abnormal_0001.wav,abnormal,1
abnormal_0002.wav,data\abnormal\abnormal_0002.wav,abnormal,1
abnormal_0003.wav,data\abnormal\abnormal_0003.wav,abnormal,1
abnormal_0004.wav,data\abnormal\abnormal_0004.wav,abnormal,1
abnormal_0005.wav,data\abnormal\abnormal_0005.wav,abnormal,1
abnormal_0006.wav,data\abnormal\abnormal_0006.wav,abnormal,1
abnormal_0007.wav,data\abnormal\abnormal_0007.wav,abnormal,1
abnormal_0008.wav,data\abnormal\abnormal_0008.wav,abnormal,1
abnormal_0009.wav,data\abnormal\abnormal_0009.wav,abnormal,1
abnormal_0010.wav,data\abnormal\abnormal_0010.wav,abnormal,1
abnormal_0011.wav,data\abnormal\abnormal_0011.wav,abnormal,1
abnormal_0012.wav,data\abnormal\abnormal_0012.wav,abnormal,1
abnormal_0013.wav,data\abnormal\abnormal_0013.wav,abnormal,1
abnormal_0014.wav,data\abnormal\abnormal_0014.wav,abnormal,1
abnormal_0015.wav,data\abnormal\abnormal_0015.wav,abnormal,1
abnormal_0016.wav,data\abnormal\abnormal_0016.wav,abnormal,1
abnormal_0017.wav,data\abnormal\abnormal_0017.wav,abnormal,1
abnormal_0018.wav,data\abnormal\abnormal_0018.wav,abnormal,1
abnormal_0019.wav,data\abnormal\abnormal_0019.wav,abnormal,1
abnormal_0020.wav,data\abnormal\abnormal_0020.wav,abnormal,1
abnormal_0022.wav,data\abnormal\abnormal_0022.wav,abnormal,1
abnormal_0023.wav,data\abnormal\abnormal_0023.wav,abnormal,1
abnormal_0024.wav,data\abnormal\abnormal_0024.wav,abnormal,1
abnormal_0025.wav,data\abnormal\abnormal_0025.wav,abnormal,1
abnormal_0026.wav,data\abnormal\abnormal_0026.wav,abnormal,1
abnormal_0027.wav,data\abnormal\abnormal_0027.wav,abnormal,1
abnormal_0029.wav,data\abnormal\abnormal_0029.wav,abnormal,1
abnormal_0030.wav,data\abnormal\abnormal_0030.wav,abnormal,1
abnormal_0031.wav,data\abnormal\abnormal_0031.wav,abnormal,1
abnormal_0032.wav,data\abnormal\abnormal_0032.wav,abnormal,1
abnormal_0033.wav,data\abnormal\abnormal_0033.wav,abnormal,1
abnormal_0034.wav,data\abnormal\abnormal_0034.wav,abnormal,1
abnormal_0035.wav,data\abnormal\abnormal_0035.wav,abnormal,1
abnormal_0036.wav,data\abnormal\abnormal_0036.wav,abnormal,1
abnormal_0037.wav,data\abnormal\abnormal_0037.wav,abnormal,1
abnormal_0038.wav,data\abnormal\abnormal_0038.wav,abnormal,1
abnormal_0039.wav,data\abnormal\abnormal_0039.wav,abnormal,1
abnormal_0040.wav,data\abnormal\abnormal_0040.wav,abnormal,1
abnormal_0041.wav,data\abnormal\abnormal_0041.wav,abnormal,1
abnormal_0042.wav,data\abnormal\abnormal_0042.wav,abnormal,1
abnormal_0043.wav,data\abnormal\abnormal_0043.wav,abnormal,1
abnormal_0044.wav,data\abnormal\abnormal_0044.wav,abnormal,1
abnormal_0045.wav,data\abnormal\abnormal_0045.wav,abnormal,1
abnormal_0046.wav,data\abnormal\abnormal_0046.wav,abnormal,1
abnormal_0047.wav,data\abnormal\abnormal_0047.wav,abnormal,1
abnormal_0048.wav,data\abnormal\abnormal_0048.wav,abnormal,1
abnormal_0049.wav,data\abnormal\abnormal_0049.wav,abnormal,1
abnormal_0050.wav,data\abnormal\abnormal_0050.wav,abnormal,1
abnormal_0051.wav,data\abnormal\abnormal_0051.wav,abnormal,1
abnormal_0052.wav,data\abnormal\abnormal_0052.wav,abnormal,1
abnormal_0054.wav,data\abnormal\abnormal_0054.wav,abnormal,1
abnormal_0055.wav,data\abnormal\abnormal_0055.wav,abnormal,1
abnormal_0056.wav,data\abnormal\abnormal_0056.wav,abnormal,1
abnormal_0057.wav,data\abnormal\abnormal_0057.wav,abnormal,1
abnormal_0058.wav,data\abnormal\abnormal_0058.wav,abnormal,1
abnormal_0059.wav,data\abnormal\abnormal_0059.wav,abnormal,1
abnormal_0060.wav,data\abnormal\abnormal_0060.wav,abnormal,1
abnormal_0061.wav,data\abnormal\abnormal_0061.wav,abnormal,1
abnormal_0062.wav,data\abnormal\abnormal_0062.wav,abnormal,1
abnormal_0063.wav,data\abnormal\abnormal_0063.wav,abnormal,1
abnormal_0064.wav,data\abnormal\abnormal_0064.wav,abnormal,1
abnormal_0065.wav,data\abnormal\abnormal_0065.wav,abnormal,1
abnormal_0066.wav,data\abnormal\abnormal_0066.wav,abnormal,1
